jornal	pagina	data	url	pdf_name	txt_name
1	95	2006-01-05	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=95&data=05/01/2006&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=95&data=05%2F01%2F2006&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=95&data=05%2F01%2F2006&captchafield=firistAccess.txt
2	3	2006-02-17	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=3&data=17/02/2006&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=3&data=17%2F02%2F2006&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=3&data=17%2F02%2F2006&captchafield=firistAccess.txt
2	4	2006-03-08	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=4&data=08/03/2006&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=4&data=08%2F03%2F2006&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=4&data=08%2F03%2F2006&captchafield=firistAccess.txt
1	53	2006-05-22	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=53&data=22/05/2006&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=53&data=22%2F05%2F2006&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=53&data=22%2F05%2F2006&captchafield=firistAccess.txt
1	61	2006-04-25	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=61&data=25/04/2006&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=61&data=25%2F04%2F2006&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=61&data=25%2F04%2F2006&captchafield=firistAccess.txt
1	68	2006-05-17	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=68&data=17/05/2006&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=68&data=17%2F05%2F2006&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=68&data=17%2F05%2F2006&captchafield=firistAccess.txt
1	81	2006-05-10	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=81&data=10/05/2006&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=81&data=10%2F05%2F2006&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=81&data=10%2F05%2F2006&captchafield=firistAccess.txt
1	82	2006-05-10	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=82&data=10/05/2006&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=82&data=10%2F05%2F2006&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=82&data=10%2F05%2F2006&captchafield=firistAccess.txt
2	5	2006-05-25	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=5&data=25/05/2006&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=5&data=25%2F05%2F2006&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=5&data=25%2F05%2F2006&captchafield=firistAccess.txt
3	53	2006-04-26	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=53&data=26/04/2006&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=53&data=26%2F04%2F2006&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=53&data=26%2F04%2F2006&captchafield=firistAccess.txt
3	65	2006-04-26	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=65&data=26/04/2006&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=65&data=26%2F04%2F2006&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=65&data=26%2F04%2F2006&captchafield=firistAccess.txt
3	92	2006-06-01	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=92&data=01/06/2006&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=92&data=01%2F06%2F2006&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=92&data=01%2F06%2F2006&captchafield=firistAccess.txt
3	98	2006-04-25	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=98&data=25/04/2006&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=98&data=25%2F04%2F2006&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=98&data=25%2F04%2F2006&captchafield=firistAccess.txt
1	53	2006-09-27	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=53&data=27/09/2006&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=53&data=27%2F09%2F2006&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=53&data=27%2F09%2F2006&captchafield=firistAccess.txt
2	18	2006-09-22	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=18&data=22/09/2006&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=18&data=22%2F09%2F2006&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=18&data=22%2F09%2F2006&captchafield=firistAccess.txt
2	19	2006-09-21	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=19&data=21/09/2006&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=19&data=21%2F09%2F2006&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=19&data=21%2F09%2F2006&captchafield=firistAccess.txt
2	26	2006-10-13	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=26&data=13/10/2006&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=26&data=13%2F10%2F2006&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=26&data=13%2F10%2F2006&captchafield=firistAccess.txt
2	3	2006-10-13	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=3&data=13/10/2006&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=3&data=13%2F10%2F2006&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=3&data=13%2F10%2F2006&captchafield=firistAccess.txt
2	3	2006-09-21	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=3&data=21/09/2006&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=3&data=21%2F09%2F2006&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=3&data=21%2F09%2F2006&captchafield=firistAccess.txt
2	4	2006-09-14	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=4&data=14/09/2006&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=4&data=14%2F09%2F2006&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=4&data=14%2F09%2F2006&captchafield=firistAccess.txt
2	4	2006-09-26	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=4&data=26/09/2006&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=4&data=26%2F09%2F2006&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=4&data=26%2F09%2F2006&captchafield=firistAccess.txt
2	78	2006-10-06	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=78&data=06/10/2006&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=78&data=06%2F10%2F2006&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=78&data=06%2F10%2F2006&captchafield=firistAccess.txt
3	68	2006-09-21	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=68&data=21/09/2006&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=68&data=21%2F09%2F2006&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=68&data=21%2F09%2F2006&captchafield=firistAccess.txt
1	60	2006-10-23	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=60&data=23/10/2006&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=60&data=23%2F10%2F2006&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=60&data=23%2F10%2F2006&captchafield=firistAccess.txt
1	61	2006-10-23	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=61&data=23/10/2006&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=61&data=23%2F10%2F2006&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=61&data=23%2F10%2F2006&captchafield=firistAccess.txt
1	62	2006-10-23	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=62&data=23/10/2006&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=62&data=23%2F10%2F2006&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=62&data=23%2F10%2F2006&captchafield=firistAccess.txt
2	18	2006-10-24	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=18&data=24/10/2006&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=18&data=24%2F10%2F2006&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=18&data=24%2F10%2F2006&captchafield=firistAccess.txt
2	2	2006-10-24	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=2&data=24/10/2006&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=2&data=24%2F10%2F2006&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=2&data=24%2F10%2F2006&captchafield=firistAccess.txt
2	31	2006-10-16	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=31&data=16/10/2006&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=31&data=16%2F10%2F2006&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=31&data=16%2F10%2F2006&captchafield=firistAccess.txt
2	3	2006-10-18	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=3&data=18/10/2006&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=3&data=18%2F10%2F2006&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=3&data=18%2F10%2F2006&captchafield=firistAccess.txt
2	3	2006-10-20	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=3&data=20/10/2006&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=3&data=20%2F10%2F2006&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=3&data=20%2F10%2F2006&captchafield=firistAccess.txt
2	3	2006-10-23	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=3&data=23/10/2006&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=3&data=23%2F10%2F2006&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=3&data=23%2F10%2F2006&captchafield=firistAccess.txt
2	3	2006-10-24	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=3&data=24/10/2006&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=3&data=24%2F10%2F2006&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=3&data=24%2F10%2F2006&captchafield=firistAccess.txt
1	116	2006-12-20	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=116&data=20/12/2006&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=116&data=20%2F12%2F2006&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=116&data=20%2F12%2F2006&captchafield=firistAccess.txt
1	117	2006-12-20	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=117&data=20/12/2006&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=117&data=20%2F12%2F2006&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=117&data=20%2F12%2F2006&captchafield=firistAccess.txt
3	124	2006-12-20	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=124&data=20/12/2006&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=124&data=20%2F12%2F2006&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=124&data=20%2F12%2F2006&captchafield=firistAccess.txt
3	131	2006-12-13	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=131&data=13/12/2006&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=131&data=13%2F12%2F2006&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=131&data=13%2F12%2F2006&captchafield=firistAccess.txt
3	157	2006-12-29	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=157&data=29/12/2006&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=157&data=29%2F12%2F2006&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=157&data=29%2F12%2F2006&captchafield=firistAccess.txt
3	1	2006-12-22	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=1&data=22/12/2006&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=1&data=22%2F12%2F2006&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=1&data=22%2F12%2F2006&captchafield=firistAccess.txt
3	247	2006-12-15	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=247&data=15/12/2006&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=247&data=15%2F12%2F2006&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=247&data=15%2F12%2F2006&captchafield=firistAccess.txt
3	4	2006-12-29	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=4&data=29/12/2006&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=4&data=29%2F12%2F2006&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=4&data=29%2F12%2F2006&captchafield=firistAccess.txt
3	71	2006-12-27	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=71&data=27/12/2006&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=71&data=27%2F12%2F2006&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=71&data=27%2F12%2F2006&captchafield=firistAccess.txt
3	8	2006-12-29	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=8&data=29/12/2006&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=8&data=29%2F12%2F2006&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=8&data=29%2F12%2F2006&captchafield=firistAccess.txt
1	130	2005-09-19	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=130&data=19/09/2005&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=130&data=19%2F09%2F2005&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=130&data=19%2F09%2F2005&captchafield=firistAccess.txt
1	157	2005-08-22	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=157&data=22/08/2005&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=157&data=22%2F08%2F2005&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=157&data=22%2F08%2F2005&captchafield=firistAccess.txt
1	64	2005-09-19	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=64&data=19/09/2005&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=64&data=19%2F09%2F2005&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=64&data=19%2F09%2F2005&captchafield=firistAccess.txt
1	66	2005-09-19	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=66&data=19/09/2005&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=66&data=19%2F09%2F2005&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=66&data=19%2F09%2F2005&captchafield=firistAccess.txt
1	75	2005-09-20	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=75&data=20/09/2005&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=75&data=20%2F09%2F2005&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=75&data=20%2F09%2F2005&captchafield=firistAccess.txt
1	76	2005-09-20	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=76&data=20/09/2005&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=76&data=20%2F09%2F2005&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=76&data=20%2F09%2F2005&captchafield=firistAccess.txt
2	15	2005-09-02	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=15&data=02/09/2005&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=15&data=02%2F09%2F2005&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=15&data=02%2F09%2F2005&captchafield=firistAccess.txt
2	3	2005-08-26	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=3&data=26/08/2005&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=3&data=26%2F08%2F2005&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=3&data=26%2F08%2F2005&captchafield=firistAccess.txt
3	10	2005-09-05	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=10&data=05/09/2005&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=10&data=05%2F09%2F2005&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=10&data=05%2F09%2F2005&captchafield=firistAccess.txt
3	1	2005-08-03	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=1&data=03/08/2005&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=1&data=03%2F08%2F2005&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=1&data=03%2F08%2F2005&captchafield=firistAccess.txt
1	100	2005-02-04	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=100&data=04/02/2005&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=100&data=04%2F02%2F2005&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=100&data=04%2F02%2F2005&captchafield=firistAccess.txt
1	140	2005-04-13	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=140&data=13/04/2005&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=140&data=13%2F04%2F2005&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=140&data=13%2F04%2F2005&captchafield=firistAccess.txt
1	183	2005-04-07	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=183&data=07/04/2005&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=183&data=07%2F04%2F2005&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=183&data=07%2F04%2F2005&captchafield=firistAccess.txt
1	20	2005-03-02	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=20&data=02/03/2005&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=20&data=02%2F03%2F2005&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=20&data=02%2F03%2F2005&captchafield=firistAccess.txt
2	8	2005-03-11	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=8&data=11/03/2005&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=8&data=11%2F03%2F2005&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=8&data=11%2F03%2F2005&captchafield=firistAccess.txt
3	3	2005-03-10	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=3&data=10/03/2005&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=3&data=10%2F03%2F2005&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=3&data=10%2F03%2F2005&captchafield=firistAccess.txt
3	47	2005-02-24	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=47&data=24/02/2005&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=47&data=24%2F02%2F2005&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=47&data=24%2F02%2F2005&captchafield=firistAccess.txt
3	4	2005-02-25	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=4&data=25/02/2005&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=4&data=25%2F02%2F2005&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=4&data=25%2F02%2F2005&captchafield=firistAccess.txt
3	63	2005-03-28	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=63&data=28/03/2005&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=63&data=28%2F03%2F2005&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=63&data=28%2F03%2F2005&captchafield=firistAccess.txt
3	70	2005-02-23	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=70&data=23/02/2005&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=70&data=23%2F02%2F2005&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=70&data=23%2F02%2F2005&captchafield=firistAccess.txt
1	106	2005-10-28	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=106&data=28/10/2005&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=106&data=28%2F10%2F2005&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=106&data=28%2F10%2F2005&captchafield=firistAccess.txt
1	107	2005-10-28	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=107&data=28/10/2005&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=107&data=28%2F10%2F2005&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=107&data=28%2F10%2F2005&captchafield=firistAccess.txt
1	19	2005-09-26	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=19&data=26/09/2005&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=19&data=26%2F09%2F2005&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=19&data=26%2F09%2F2005&captchafield=firistAccess.txt
1	50	2005-09-26	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=50&data=26/09/2005&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=50&data=26%2F09%2F2005&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=50&data=26%2F09%2F2005&captchafield=firistAccess.txt
1	51	2005-10-26	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=51&data=26/10/2005&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=51&data=26%2F10%2F2005&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=51&data=26%2F10%2F2005&captchafield=firistAccess.txt
1	53	2005-09-26	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=53&data=26/09/2005&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=53&data=26%2F09%2F2005&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=53&data=26%2F09%2F2005&captchafield=firistAccess.txt
2	3	2005-09-29	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=3&data=29/09/2005&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=3&data=29%2F09%2F2005&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=3&data=29%2F09%2F2005&captchafield=firistAccess.txt
3	28	2005-10-14	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=28&data=14/10/2005&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=28&data=14%2F10%2F2005&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=28&data=14%2F10%2F2005&captchafield=firistAccess.txt
3	33	2005-10-06	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=33&data=06/10/2005&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=33&data=06%2F10%2F2005&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=33&data=06%2F10%2F2005&captchafield=firistAccess.txt
3	6	2005-10-25	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=6&data=25/10/2005&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=6&data=25%2F10%2F2005&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=6&data=25%2F10%2F2005&captchafield=firistAccess.txt
